CustomerID,Recency,Monetary,Frequency,R_Score,F_Score,M_Score,RFM_Score,Segment
13058.0,24,271.4,3,4,3,2,9,Need Attention
13068.0,9,344.0,2,5,2,2,9,Promising
17897.0,172,541.81,3,2,4,3,9,Need Attention
15146.0,164,1327.16,2,2,3,4,9,Need Attention
15122.0,113,1633.78,3,2,3,4,9,Need Attention
15799.0,75,884.14,3,2,4,3,9,Need Attention
18062.0,172,720.52,3,2,4,3,9,Need Attention
18081.0,35,343.45,3,3,4,2,9,Need Attention
18082.0,25,680.84,1,4,2,3,9,Promising
13918.0,49,1212.84,2,3,2,4,9,New Customers
13925.0,92,678.25,4,2,4,3,9,Need Attention
17048.0,117,925.35,3,2,4,3,9,Need Attention
15762.0,64,583.75,2,3,3,3,9,Need Attention
13848.0,91,1255.0,3,2,3,4,9,Need Attention
13525.0,14,628.78,2,4,2,3,9,Promising
17414.0,43,778.0,2,3,3,3,9,Need Attention
17429.0,127,524.9200000000001,3,2,4,3,9,Need Attention
13492.0,135,1269.8400000000001,3,2,3,4,9,Need Attention
13502.0,16,292.0,3,4,3,2,9,Need Attention
17432.0,17,365.76,2,4,3,2,9,Need Attention
17436.0,1,216.29999999999998,2,5,3,1,9,Need Attention
17447.0,39,541.53,2,3,3,3,9,Need Attention
17453.0,17,486.71999999999997,2,4,3,2,9,Need Attention
12479.0,10,527.2,1,5,1,3,9,Promising
15768.0,115,621.83,3,2,4,3,9,Need Attention
15777.0,240,1047.11,4,1,4,4,9,Loyal Customers
15133.0,127,982.42,3,2,3,4,9,Need Attention
16747.0,37,836.0600000000001,2,3,3,3,9,Need Attention
17911.0,8,366.23,1,5,2,2,9,Promising
17914.0,3,329.36,1,5,2,2,9,Promising
17917.0,44,335.03,3,3,4,2,9,Need Attention
14785.0,9,77.4,2,5,3,1,9,Need Attention
16140.0,65,725.1800000000001,2,3,3,3,9,Need Attention
12546.0,46,1161.5,2,3,2,4,9,New Customers
16146.0,156,734.13,3,2,4,3,9,Need Attention
16714.0,218,1129.06,3,1,4,4,9,Loyal Customers
16725.0,301,758.27,7,1,5,3,9,Need Attention
14179.0,40,701.57,2,3,3,3,9,Need Attention
14193.0,67,853.39,2,3,3,3,9,Need Attention
15734.0,114,1339.45,2,2,3,4,9,Need Attention
15749.0,234,44534.3,3,1,3,5,9,Need Attention
15163.0,17,304.47,2,4,3,2,9,Need Attention
15164.0,68,824.58,3,3,3,3,9,Need Attention
15757.0,65,714.42,2,3,3,3,9,Need Attention
13301.0,103,618.09,4,2,4,3,9,Need Attention
14223.0,91,991.13,3,2,3,4,9,Need Attention
17874.0,184,683.46,6,1,5,3,9,Need Attention
17646.0,218,1008.39,3,1,4,4,9,Loyal Customers
16667.0,67,567.18,2,3,3,3,9,Need Attention
13849.0,51,1537.95,2,3,2,4,9,New Customers
17080.0,21,287.62,2,4,3,2,9,Need Attention
17081.0,24,288.91,2,4,3,2,9,Need Attention
13812.0,41,539.0,3,3,3,3,9,Need Attention
13816.0,23,571.6700000000001,2,4,2,3,9,Promising
18101.0,10,222.4,2,5,3,1,9,Need Attention
14205.0,16,466.7,2,4,3,2,9,Need Attention
16732.0,31,603.75,1,4,2,3,9,Promising
14754.0,44,638.05,2,3,3,3,9,Need Attention
14765.0,28,254.11,3,4,3,2,9,Need Attention
14246.0,110,1474.06,3,2,3,4,9,Need Attention
16696.0,134,657.9000000000001,4,2,4,3,9,Need Attention
16208.0,44,664.26,2,3,3,3,9,Need Attention
16654.0,140,601.27,4,2,4,3,9,Need Attention
14267.0,162,1516.24,3,2,3,4,9,Need Attention
14276.0,98,1119.74,3,2,3,4,9,Need Attention
14335.0,15,454.86,2,4,3,2,9,Need Attention
15181.0,65,689.48,3,3,3,3,9,Need Attention
18142.0,156,1019.52,2,2,3,4,9,Need Attention
12904.0,17,496.06,2,4,2,3,9,Promising
18143.0,116,1000.16,2,2,3,4,9,Need Attention
15184.0,28,402.2,2,4,3,2,9,Need Attention
15186.0,13,411.41,2,4,3,2,9,Need Attention
15192.0,119,1044.32,3,2,3,4,9,Need Attention
17423.0,45,698.41,2,3,3,3,9,Need Attention
13329.0,31,789.0,2,4,2,3,9,Promising
13330.0,92,1140.93,3,2,3,4,9,Need Attention
13083.0,3,303.75,2,5,2,2,9,Promising
13092.0,70,477.83,5,3,4,2,9,Need Attention
17852.0,11,114.34,2,5,3,1,9,Need Attention
14354.0,5,163.62,2,5,3,1,9,Need Attention
16593.0,50,330.03,3,3,4,2,9,Need Attention
15658.0,189,1024.1000000000001,5,1,4,4,9,Loyal Customers
15211.0,59,894.41,2,3,3,3,9,Need Attention
17398.0,114,653.38,3,2,4,3,9,Need Attention
13557.0,27,584.06,2,4,2,3,9,Promising
13515.0,72,891.12,4,2,4,3,9,Need Attention
17146.0,105,749.78,3,2,4,3,9,Need Attention
17152.0,194,1689.5,3,1,4,4,9,Loyal Customers
17155.0,17,251.7,2,4,3,2,9,Need Attention
15215.0,46,734.94,3,3,3,3,9,Need Attention
12589.0,28,646.68,2,4,2,3,9,Promising
15690.0,3,239.76,2,5,3,1,9,Need Attention
17692.0,126,740.9399999999999,4,2,4,3,9,Need Attention
13255.0,8,399.51,2,5,2,2,9,Promising
16620.0,3,178.96,2,5,3,1,9,Need Attention
14681.0,70,498.95,3,3,3,3,9,Need Attention
14692.0,136,591.55,4,2,4,3,9,Need Attention
14651.0,66,653.75,2,3,3,3,9,Need Attention
14658.0,4,247.15,2,5,3,1,9,Need Attention
17163.0,21,293.1,2,4,3,2,9,Need Attention
17169.0,57,835.78,2,3,3,3,9,Need Attention
17179.0,177,711.79,3,2,4,3,9,Need Attention
15244.0,64,631.57,2,3,3,3,9,Need Attention
15624.0,116,588.13,4,2,4,3,9,Need Attention
15644.0,165,803.54,4,2,4,3,9,Need Attention
15651.0,36,646.3,3,3,3,3,9,Need Attention
14287.0,7,176.63,3,5,3,1,9,Need Attention
16229.0,86,1010.6,2,2,3,4,9,Need Attention
16306.0,213,632.27,6,1,5,3,9,Need Attention
14609.0,71,601.56,4,2,4,3,9,Need Attention
13564.0,143,1724.67,3,2,3,4,9,Need Attention
12458.0,70,947.4,2,3,2,4,9,New Customers
15252.0,35,740.78,2,3,3,3,9,Need Attention
15265.0,150,1506.1200000000001,2,2,3,4,9,Need Attention
13761.0,49,1070.65,2,3,2,4,9,New Customers
13780.0,6,360.01,2,5,2,2,9,Promising
16563.0,53,1077.74,1,3,2,4,9,New Customers
14385.0,8,202.10999999999999,3,5,3,1,9,Need Attention
16584.0,79,936.08,2,2,3,4,9,Need Attention
16589.0,70,459.24,3,3,4,2,9,Need Attention
14346.0,120,1021.58,2,2,3,4,9,Need Attention
16260.0,50,1035.45,1,3,2,4,9,New Customers
16268.0,70,667.65,2,3,3,3,9,Need Attention
16596.0,15,250.15,2,4,3,2,9,Need Attention
17788.0,73,1117.9,2,2,3,4,9,Need Attention
13726.0,38,1079.6599999999999,2,3,2,4,9,New Customers
12886.0,67,1378.4,2,3,2,4,9,New Customers
15272.0,56,721.94,2,3,3,3,9,Need Attention
15287.0,21,486.69,2,4,3,2,9,Need Attention
15574.0,177,675.64,4,2,4,3,9,Need Attention
17384.0,18,336.40000000000003,2,4,3,2,9,Need Attention
12454.0,55,3528.34,1,3,1,5,9,New Customers
13562.0,81,1799.33,3,2,3,4,9,Need Attention
14412.0,42,770.03,2,3,3,3,9,Need Attention
16520.0,185,1046.57,3,1,4,4,9,Loyal Customers
16551.0,95,922.12,3,2,4,3,9,Need Attention
16557.0,23,281.85,2,4,3,2,9,Need Attention
14636.0,35,609.85,2,3,3,3,9,Need Attention
14644.0,67,830.76,2,3,3,3,9,Need Attention
16281.0,71,2062.06,1,2,2,5,9,Sleepers
14561.0,75,1080.76,3,2,3,4,9,Need Attention
12653.0,148,2209.85,2,2,2,5,9,Sleepers
15339.0,65,574.07,2,3,3,3,9,Need Attention
12577.0,34,626.6,3,3,3,3,9,Need Attention
15312.0,74,924.85,4,2,4,3,9,Need Attention
15315.0,63,570.5,2,3,3,3,9,Need Attention
15549.0,76,1681.46,3,2,3,4,9,Need Attention
18160.0,56,638.0600000000001,2,3,3,3,9,Need Attention
12879.0,44,573.22,3,3,3,3,9,Need Attention
13715.0,280,1077.39,5,1,4,4,9,Loyal Customers
13720.0,116,799.9,4,2,4,3,9,Need Attention
14396.0,64,487.99,2,3,3,3,9,Need Attention
13236.0,24,744.85,2,4,2,3,9,Promising
13240.0,95,663.65,4,2,4,3,9,Need Attention
12412.0,74,1226.88,3,2,3,4,9,Need Attention
16320.0,171,1038.46,2,2,3,4,9,Need Attention
16505.0,31,777.6,1,4,2,3,9,Promising
14421.0,56,813.11,2,3,3,3,9,Need Attention
16367.0,36,800.67,2,3,3,3,9,Need Attention
17770.0,198,1143.27,5,1,4,4,9,Loyal Customers
17772.0,10,173.45,2,5,3,1,9,Need Attention
13165.0,45,1021.48,2,3,2,4,9,New Customers
16475.0,87,544.3,4,2,4,3,9,Need Attention
12413.0,66,758.1,3,3,3,3,9,Need Attention
17353.0,128,1740.0,2,2,3,4,9,Need Attention
17354.0,50,1393.06,1,3,2,4,9,New Customers
17357.0,23,384.39,2,4,3,2,9,Need Attention
17379.0,10,389.72,1,5,2,2,9,Promising
15539.0,6,538.46,1,5,1,3,9,Promising
15332.0,365,1661.06,4,1,4,4,9,Loyal Customers
14592.0,34,557.94,3,3,3,3,9,Need Attention
16343.0,15,328.58,2,4,3,2,9,Need Attention
18232.0,81,592.97,4,2,4,3,9,Need Attention
13606.0,28,276.75,3,4,3,2,9,Need Attention
18251.0,86,4314.72,1,2,2,5,9,Sleepers
18252.0,50,518.27,2,3,3,3,9,Need Attention
15355.0,28,277.05,2,4,3,2,9,Need Attention
13657.0,10,382.14,2,5,2,2,9,Promising
13637.0,51,804.3,3,3,3,3,9,Need Attention
13611.0,88,1154.4,3,2,3,4,9,Need Attention
13617.0,39,544.1800000000001,3,3,3,3,9,Need Attention
17341.0,156,682.29,3,2,4,3,9,Need Attention
17737.0,8,168.24,2,5,3,1,9,Need Attention
13173.0,3,353.65,2,5,2,2,9,Promising
17760.0,21,287.59,2,4,3,2,9,Need Attention
17764.0,50,772.55,2,3,3,3,9,Need Attention
16380.0,60,1743.1499999999999,1,3,2,4,9,New Customers
16386.0,28,302.57,2,4,3,2,9,Need Attention
15963.0,19,470.76,2,4,3,2,9,Need Attention
15967.0,22,397.68,2,4,3,2,9,Need Attention
14960.0,7,221.26999999999998,2,5,3,1,9,Need Attention
15985.0,122,1142.42,2,2,3,4,9,Need Attention
15990.0,43,792.11,2,3,3,3,9,Need Attention
12375.0,10,457.5,2,5,2,2,9,Promising
15469.0,49,538.55,2,3,3,3,9,Need Attention
18205.0,35,517.36,2,3,3,3,9,Need Attention
12842.0,69,1118.99,2,3,2,4,9,New Customers
18228.0,56,779.9,2,3,3,3,9,Need Attention
17312.0,138,644.3,3,2,4,3,9,Need Attention
17330.0,22,363.9,2,4,3,2,9,Need Attention
12383.0,184,1850.56,5,1,4,4,9,Loyal Customers
18239.0,218,1561.6100000000001,5,1,4,4,9,Loyal Customers
15400.0,91,716.2,5,2,4,3,9,Need Attention
15429.0,26,397.35,2,4,3,2,9,Need Attention
12378.0,129,4008.62,1,2,1,5,8,Sleepers
12374.0,24,742.93,1,4,1,3,8,Promising
18216.0,30,481.75,1,4,2,2,8,Promising
12838.0,33,671.95,2,3,2,3,8,New Customers
12832.0,31,383.03,2,4,2,2,8,Promising
15440.0,54,383.68,3,3,3,2,8,Need Attention
18196.0,94,686.63,2,2,3,3,8,Need Attention
18194.0,81,973.8399999999999,1,2,2,4,8,Sleepers
18192.0,71,957.97,1,2,2,4,8,Sleepers
12847.0,21,843.64,1,4,1,3,8,Promising
12844.0,28,325.96000000000004,2,4,2,2,8,Promising
18181.0,23,366.85,1,4,2,2,8,Promising
18174.0,6,104.0,1,5,2,1,8,Promising
18155.0,74,371.62,3,2,4,2,8,Lost
18151.0,134,653.35,2,2,3,3,8,Need Attention
18121.0,148,653.3,2,2,3,3,8,Need Attention
12942.0,130,675.6,3,2,3,3,8,Need Attention
12940.0,54,899.6899999999999,2,3,2,3,8,New Customers
18117.0,25,315.65,1,4,2,2,8,Promising
18104.0,36,754.64,1,3,2,3,8,New Customers
15402.0,148,626.77,2,2,3,3,8,Need Attention
15393.0,15,231.86,2,4,3,1,8,Need Attention
12808.0,36,483.65,3,3,3,2,8,Need Attention
12794.0,52,860.41,2,3,2,3,8,New Customers
12944.0,35,604.51,2,3,2,3,8,New Customers
18064.0,132,814.0,2,2,3,3,8,Need Attention
18058.0,9,170.16,1,5,2,1,8,Promising
12398.0,45,1635.6599999999999,1,3,1,4,8,New Customers
12953.0,9,329.85,1,5,1,2,8,Promising
18037.0,153,70.02,6,2,5,1,8,Lost
18022.0,35,612.72,1,3,2,3,8,New Customers
18015.0,3,120.03,1,5,2,1,8,Promising
12981.0,29,372.21999999999997,2,4,2,2,8,Promising
18006.0,22,444.68,1,4,2,2,8,Promising
17999.0,36,380.39,2,3,3,2,8,Need Attention
17990.0,236,630.84,3,1,4,3,8,Need Attention
13023.0,63,689.9,2,3,2,3,8,New Customers
13016.0,72,789.89,3,2,3,3,8,Need Attention
15384.0,169,642.41,2,2,3,3,8,Need Attention
15366.0,74,602.51,2,2,3,3,8,Need Attention
15364.0,95,913.19,2,2,3,3,8,Need Attention
15471.0,1,454.48,1,5,1,2,8,Promising
15468.0,50,467.51,2,3,3,2,8,Need Attention
13000.0,106,534.85,3,2,3,3,8,Need Attention
17977.0,28,288.14,1,4,2,2,8,Promising
17955.0,198,557.3,4,1,4,3,8,Need Attention
17950.0,71,482.2,3,2,4,2,8,Lost
13038.0,79,908.46,3,2,3,3,8,Need Attention
13037.0,137,881.07,3,2,3,3,8,Need Attention
13034.0,54,642.77,2,3,2,3,8,New Customers
17942.0,7,77.50000000000001,1,5,2,1,8,Promising
17919.0,87,1304.04,1,2,2,4,8,Sleepers
17913.0,58,408.65,2,3,3,2,8,Need Attention
15520.0,1,343.5,1,5,1,2,8,Promising
17896.0,22,256.32,1,4,2,2,8,Promising
13066.0,23,470.8,2,4,2,2,8,Promising
13049.0,63,656.6800000000001,2,3,2,3,8,New Customers
17892.0,55,244.1,3,3,4,1,8,Need Attention
17885.0,11,156.34,1,5,2,1,8,Promising
17869.0,106,428.18,5,2,4,2,8,Lost
17849.0,217,605.8000000000001,4,1,4,3,8,Need Attention
17846.0,84,2033.1,1,2,2,4,8,Sleepers
12781.0,63,826.74,2,3,2,3,8,New Customers
17816.0,36,36.56,4,3,4,1,8,Need Attention
13109.0,59,786.54,2,3,2,3,8,New Customers
17793.0,24,300.34000000000003,1,4,2,2,8,Promising
13169.0,63,712.88,2,3,2,3,8,New Customers
13153.0,5,486.22,1,5,1,2,8,Promising
15318.0,3,312.62,1,5,1,2,8,Promising
15522.0,32,397.99,2,3,3,2,8,Need Attention
17767.0,14,271.2,1,4,2,2,8,Promising
17765.0,158,367.63,3,2,4,2,8,Lost
17761.0,32,712.78,1,3,2,3,8,New Customers
13189.0,18,260.68,2,4,2,2,8,Promising
17749.0,177,674.52,2,2,3,3,8,Need Attention
12424.0,162,1760.96,2,2,2,4,8,Sleepers
12422.0,95,803.5600000000001,3,2,3,3,8,Need Attention
13217.0,121,533.98,3,2,3,3,8,Need Attention
13207.0,14,250.26000000000002,2,4,2,2,8,Promising
17712.0,44,522.91,1,3,2,3,8,New Customers
17704.0,168,885.19,2,2,3,3,8,Need Attention
13272.0,30,276.56,2,4,2,2,8,Promising
13253.0,156,1030.4,2,2,2,4,8,Sleepers
13249.0,91,711.41,3,2,3,3,8,Need Attention
17695.0,131,765.34,2,2,3,3,8,Need Attention
17674.0,73,551.0400000000001,2,2,3,3,8,Need Attention
12571.0,39,519.61,2,3,2,3,8,New Customers
15545.0,53,288.97,2,3,3,2,8,Need Attention
13298.0,0,360.0,1,5,1,2,8,Promising
13292.0,38,578.9399999999999,2,3,2,3,8,New Customers
13280.0,121,798.46,3,2,3,3,8,Need Attention
13276.0,63,590.9300000000001,2,3,2,3,8,New Customers
17642.0,119,712.29,2,2,3,3,8,Need Attention
17636.0,18,285.56,1,4,2,2,8,Promising
17630.0,169,503.59999999999997,2,2,3,3,8,Need Attention
17623.0,32,527.0500000000001,1,3,2,3,8,New Customers
17615.0,129,329.6,3,2,4,2,8,Lost
17572.0,70,226.75,4,3,4,1,8,Need Attention
12755.0,280,3811.95,2,1,2,5,8,Lost
12752.0,80,4366.78,1,2,1,5,8,Sleepers
12739.0,77,1013.04,2,2,2,4,8,Sleepers
17553.0,129,1487.6,1,2,2,4,8,Sleepers
17549.0,23,148.86,2,4,3,1,8,Need Attention
13416.0,43,712.5,2,3,2,3,8,New Customers
13405.0,73,572.451,3,2,3,3,8,Need Attention
17520.0,53,546.81,1,3,2,3,8,New Customers
17510.0,24,308.48,1,4,2,2,8,Promising
17489.0,58,376.64,2,3,3,2,8,Need Attention
17472.0,190,697.54,3,1,4,3,8,Need Attention
17458.0,14,316.5,1,4,2,2,8,Promising
13489.0,104,449.52,4,2,4,2,8,Lost
13476.0,178,1238.47,2,2,2,4,8,Sleepers
17454.0,191,517.53,4,1,4,3,8,Need Attention
17430.0,32,265.76,2,3,3,2,8,Need Attention
17418.0,41,463.46,2,3,3,2,8,Need Attention
13539.0,85,631.34,3,2,3,3,8,Need Attention
15579.0,68,327.6,2,3,3,2,8,Need Attention
17391.0,163,508.8,2,2,3,3,8,Need Attention
13579.0,14,467.04,2,4,2,2,8,Promising
13569.0,16,338.62,2,4,2,2,8,Promising
13566.0,40,856.84,2,3,2,3,8,New Customers
12452.0,16,430.57,2,4,2,2,8,Promising
12446.0,57,1002.3100000000001,1,3,1,4,8,New Customers
17385.0,14,256.11,1,4,2,2,8,Promising
17383.0,3,193.39,1,5,2,1,8,Promising
17370.0,72,446.18,4,2,4,2,8,Lost
17359.0,10,127.86,1,5,2,1,8,Promising
13601.0,44,693.32,2,3,2,3,8,New Customers
13592.0,35,247.95999999999998,4,3,4,1,8,Need Attention
13589.0,14,379.65,2,4,2,2,8,Promising
13635.0,67,1071.03,1,3,1,4,8,New Customers
13673.0,18,387.44,2,4,2,2,8,Promising
13662.0,85,881.26,3,2,3,3,8,Need Attention
17298.0,100,498.42,2,2,3,3,8,Need Attention
17277.0,227,1065.3500000000001,2,1,3,4,8,Need Attention
17265.0,138,550.01,2,2,3,3,8,Need Attention
17259.0,147,581.23,2,2,3,3,8,Need Attention
17255.0,40,291.48,2,3,3,2,8,Need Attention
17247.0,14,280.09000000000003,1,4,2,2,8,Promising
13727.0,28,333.48,2,4,2,2,8,Promising
17190.0,58,444.74,2,3,3,2,8,Need Attention
13744.0,94,1080.52,2,2,2,4,8,Sleepers
13741.0,71,668.4300000000001,3,2,3,3,8,Need Attention
13732.0,27,491.86,1,4,1,3,8,Promising
13763.0,62,1714.96,1,3,1,4,8,New Customers
13759.0,32,659.4100000000001,2,3,2,3,8,New Customers
13805.0,51,924.6,2,3,2,3,8,New Customers
15626.0,74,675.8,2,2,3,3,8,Need Attention
15619.0,10,336.40000000000003,1,5,1,2,8,Promising
15232.0,112,612.0600000000001,2,2,3,3,8,Need Attention
15258.0,168,623.16,2,2,3,3,8,Need Attention
13791.0,127,1516.0,2,2,2,4,8,Sleepers
13790.0,3,348.8,1,5,1,2,8,Promising
17105.0,158,665.78,2,2,3,3,8,Need Attention
13827.0,57,409.8,3,3,3,2,8,Need Attention
13819.0,301,1140.35,3,1,3,4,8,Need Attention
13817.0,28,382.98,2,4,2,2,8,Promising
13814.0,91,1579.12,2,2,2,4,8,Sleepers
17078.0,35,378.2,2,3,3,2,8,Need Attention
17062.0,313,533.33,4,1,4,3,8,Need Attention
13853.0,56,1090.14,1,3,1,4,8,New Customers
13844.0,10,361.62,1,5,1,2,8,Promising
13878.0,54,1271.57,1,3,1,4,8,New Customers
17052.0,27,399.09,1,4,2,2,8,Promising
17045.0,112,339.44,3,2,4,2,8,Lost
15653.0,92,877.4399999999999,2,2,3,3,8,Need Attention
15645.0,18,612.01,1,4,1,3,8,Promising
15636.0,89,724.76,2,2,3,3,8,Need Attention
13899.0,15,388.52,2,4,2,2,8,Promising
17037.0,87,1267.32,1,2,2,4,8,Sleepers
17029.0,110,716.0,2,2,3,3,8,Need Attention
17024.0,44,95.85,3,3,4,1,8,Need Attention
13946.0,78,561.5699999999999,3,2,3,3,8,Need Attention
13931.0,95,1237.53,2,2,2,4,8,Sleepers
17011.0,29,270.9,1,4,2,2,8,Promising
16998.0,149,295.0,4,2,4,2,8,Lost
16997.0,287,702.0,3,1,4,3,8,Need Attention
16988.0,4,126.12,1,5,2,1,8,Promising
12717.0,150,1030.98,2,2,2,4,8,Sleepers
16980.0,254,1028.46,2,1,3,4,8,Need Attention
13963.0,307,664.54,4,1,4,3,8,Need Attention
13962.0,21,169.55,2,4,3,1,8,Need Attention
13960.0,20,230.22,2,4,3,1,8,Need Attention
13959.0,78,594.04,3,2,3,3,8,Need Attention
13952.0,217,3251.071,2,1,2,5,8,Lost
13951.0,175,674.45,3,2,3,3,8,Need Attention
16956.0,17,308.74,1,4,2,2,8,Promising
16955.0,184,518.67,4,1,4,3,8,Need Attention
16948.0,138,435.02,3,2,4,2,8,Lost
16943.0,211,816.73,3,1,4,3,8,Need Attention
13978.0,14,196.79000000000002,2,4,3,1,8,Need Attention
16936.0,25,261.9,1,4,2,2,8,Promising
14021.0,154,631.9,3,2,3,3,8,Need Attention
14002.0,133,529.73,2,2,3,3,8,Need Attention
16903.0,28,363.2,1,4,2,2,8,Promising
16902.0,115,1706.88,1,2,2,4,8,Sleepers
14029.0,62,467.66,2,3,3,2,8,Need Attention
16884.0,37,429.84000000000003,2,3,3,2,8,Need Attention
12601.0,189,577.0600000000001,5,1,4,3,8,Need Attention
12596.0,50,618.27,2,3,2,3,8,New Customers
12590.0,210,9864.26,2,1,2,5,8,Lost
15205.0,84,653.24,2,2,3,3,8,Need Attention
14067.0,63,374.7,2,3,3,2,8,Need Attention
16859.0,144,747.81,2,2,3,3,8,Need Attention
12694.0,69,869.67,2,3,2,3,8,New Customers
12688.0,113,4873.81,1,2,1,5,8,Sleepers
16836.0,39,251.87,2,3,3,2,8,Need Attention
14093.0,11,433.86,1,5,1,2,8,Promising
16816.0,102,417.06,4,2,4,2,8,Lost
14127.0,122,709.71,3,2,3,3,8,Need Attention
16789.0,7,80.8,1,5,2,1,8,Promising
16788.0,122,594.39,2,2,3,3,8,Need Attention
14154.0,238,1345.62,2,1,3,4,8,Need Attention
14152.0,74,621.29,2,2,3,3,8,Need Attention
15721.0,11,471.4,1,5,1,2,8,Promising
15720.0,23,598.73,1,4,1,3,8,Promising
15182.0,153,622.85,2,2,3,3,8,Need Attention
15700.0,171,696.68,2,2,3,3,8,Need Attention
14133.0,129,605.64,3,2,3,3,8,Need Attention
16766.0,272,1145.6,2,1,3,4,8,Need Attention
12504.0,17,482.04999999999995,2,4,2,2,8,Promising
14176.0,296,576.9000000000001,4,1,4,3,8,Need Attention
14161.0,215,1097.6200000000001,3,1,3,4,8,Need Attention
14195.0,201,1012.0,2,1,3,4,8,Need Attention
16723.0,90,576.4,2,2,3,3,8,Need Attention
14245.0,219,1693.45,2,1,3,4,8,Need Attention
14236.0,80,490.86,2,2,3,3,8,Need Attention
16708.0,45,656.63,1,3,2,3,8,New Customers
16698.0,226,1998.0,2,1,3,4,8,Need Attention
16693.0,68,477.86,2,3,3,2,8,Need Attention
16692.0,255,1276.0,2,1,3,4,8,Need Attention
16685.0,60,324.24,2,3,3,2,8,Need Attention
14256.0,259,969.0600000000001,2,1,3,4,8,Need Attention
16674.0,54,304.24,2,3,3,2,8,Need Attention
14265.0,108,530.18,2,2,3,3,8,Need Attention
16644.0,177,833.78,2,2,3,3,8,Need Attention
14338.0,160,588.22,2,2,3,3,8,Need Attention
14323.0,114,605.0600000000001,2,2,3,3,8,Need Attention
16624.0,80,810.5699999999999,2,2,3,3,8,Need Attention
16613.0,69,618.59,1,3,2,3,8,New Customers
16602.0,35,528.0799999999999,1,3,2,3,8,New Customers
16597.0,3,90.04,1,5,2,1,8,Promising
14356.0,79,701.23,2,2,3,3,8,Need Attention
15754.0,50,458.57,3,3,3,2,8,Need Attention
16573.0,84,663.61,2,2,3,3,8,Need Attention
16569.0,2,124.2,1,5,2,1,8,Promising
14382.0,25,615.49,1,4,1,3,8,Promising
14379.0,43,348.1,2,3,3,2,8,Need Attention
16555.0,34,285.89,2,3,3,2,8,Need Attention
16528.0,3,244.41,1,5,2,1,8,Promising
16519.0,24,215.08,2,4,3,1,8,Need Attention
16518.0,60,484.32,2,3,3,2,8,Need Attention
14427.0,49,363.34000000000003,2,3,3,2,8,Need Attention
16506.0,19,90.30000000000001,2,4,3,1,8,Need Attention
16504.0,24,465.88,1,4,2,2,8,Promising
16491.0,46,731.5,1,3,2,3,8,New Customers
12650.0,2,314.44,1,5,1,2,8,Promising
12649.0,106,623.51,3,2,3,3,8,Need Attention
16473.0,164,316.11,3,2,4,2,8,Lost
14442.0,204,1589.82,2,1,3,4,8,Need Attention
12658.0,18,686.05,1,4,1,3,8,Promising
15783.0,10,246.3,1,5,2,1,8,Promising
15124.0,22,184.19,2,4,3,1,8,Need Attention
15121.0,49,457.71999999999997,2,3,3,2,8,Need Attention
15148.0,10,301.29,1,5,1,2,8,Promising
14481.0,164,636.51,2,2,3,3,8,Need Attention
14480.0,10,279.05,1,5,1,2,8,Promising
14475.0,71,925.85,3,2,3,3,8,Need Attention
14465.0,246,1038.44,3,1,3,4,8,Need Attention
14463.0,97,529.62,3,2,3,3,8,Need Attention
12516.0,77,1312.06,2,2,2,4,8,Sleepers
12510.0,142,982.5699999999999,2,2,2,4,8,Sleepers
12508.0,25,397.88,2,4,2,2,8,Promising
16441.0,66,381.2,2,3,3,2,8,Need Attention
16431.0,212,623.28,3,1,4,3,8,Need Attention
16423.0,24,346.12,1,4,2,2,8,Promising
14488.0,67,1064.28,1,3,1,4,8,New Customers
15813.0,207,1303.9099999999999,2,1,3,4,8,Need Attention
15107.0,310,319.5,6,1,5,2,8,Can't Lose Them
15104.0,196,993.54,2,1,3,4,8,Need Attention
15800.0,106,696.89,2,2,3,3,8,Need Attention
15790.0,9,218.75,1,5,2,1,8,Promising
16414.0,21,126.25,2,4,3,1,8,Need Attention
16411.0,18,211.7,2,4,3,1,8,Need Attention
16384.0,89,584.5,2,2,3,3,8,Need Attention
16383.0,74,643.76,2,2,3,3,8,Need Attention
16374.0,65,466.73,2,3,3,2,8,Need Attention
14517.0,32,330.45,2,3,3,2,8,Need Attention
14538.0,64,388.25,2,3,3,2,8,Need Attention
14532.0,235,932.85,4,1,4,3,8,Need Attention
16372.0,32,355.73,2,3,3,2,8,Need Attention
12558.0,7,269.96,1,5,1,2,8,Promising
12556.0,49,599.56,2,3,2,3,8,New Customers
16366.0,18,327.3,1,4,2,2,8,Promising
16354.0,62,395.8,2,3,3,2,8,Need Attention
14555.0,56,312.53999999999996,2,3,3,2,8,Need Attention
14551.0,17,186.23,2,4,3,1,8,Need Attention
14548.0,150,652.8,2,2,3,3,8,Need Attention
16345.0,43,565.46,1,3,2,3,8,New Customers
16342.0,74,322.41,4,2,4,2,8,Lost
16324.0,127,408.59,3,2,4,2,8,Lost
16321.0,71,373.65000000000003,5,2,4,2,8,Lost
16309.0,105,706.57,2,2,3,3,8,Need Attention
14643.0,169,693.8100000000001,2,2,3,3,8,Need Attention
14628.0,90,671.96,2,2,3,3,8,Need Attention
14645.0,156,597.09,2,2,3,3,8,Need Attention
14690.0,43,355.05,2,3,3,2,8,Need Attention
14675.0,15,596.36,1,4,1,3,8,Promising
15830.0,37,576.0,1,3,2,3,8,New Customers
